"","State","county","fips","pred","with_without"
"3506","Kansas","Bourbon County",20011,-22.8463292997494,"without"
"3507","Kansas","Brown County",20013,NA,"without"
"3508","Kansas","Butler County",20015,-23.9189294991647,"without"
"3509","Kansas","Chase County",20017,NA,"without"
"3510","Kansas","Chautauqua County",20019,NA,"without"
"3511","Kansas","Cherokee County",20021,-23.3297380455438,"without"
"3512","Kansas","Cheyenne County",20023,NA,"without"
"3513","Kansas","Clark County",20025,NA,"without"
"3514","Kansas","Clay County",20027,-22.5386779427165,"without"
"3515","Kansas","Cloud County",20029,-22.6061990505896,"without"
"3516","Kansas","Coffey County",20031,-24.8438908144357,"without"
"3517","Kansas","Comanche County",20033,NA,"without"
"3518","Kansas","Cowley County",20035,-20.4073588118024,"without"
"3519","Kansas","Crawford County",20037,-21.5144350333943,"without"
"3520","Kansas","Decatur County",20039,NA,"without"
"3521","Kansas","Dickinson County",20041,-20.9838849371071,"without"
"3522","Kansas","Doniphan County",20043,-20.5323925693161,"without"
"3523","Kansas","Douglas County",20045,-21.8949881242981,"without"
"3524","Kansas","Edwards County",20047,NA,"without"
"3525","Kansas","Elk County",20049,NA,"without"
"3526","Kansas","Ellis County",20051,-21.2604571016369,"without"
"3527","Kansas","Ellsworth County",20053,NA,"without"
"3528","Kansas","Finney County",20055,-26.54901134295,"without"
"3529","Kansas","Ford County",20057,-28.6070070511083,"without"
"3530","Kansas","Franklin County",20059,-23.8187721235161,"without"
"3531","Kansas","Geary County",20061,-25.6197154771721,"without"
"3532","Kansas","Gove County",20063,NA,"without"
"3533","Kansas","Graham County",20065,NA,"without"
"3534","Kansas","Grant County",20067,NA,"without"
"3535","Kansas","Gray County",20069,NA,"without"
"3536","Kansas","Greeley County",20071,NA,"without"
"3537","Kansas","Greenwood County",20073,NA,"without"
"3538","Kansas","Hamilton County",20075,NA,"without"
"3539","Kansas","Harper County",20077,NA,"without"
"3540","Kansas","Harvey County",20079,-24.0254396915245,"without"
"3541","Kansas","Haskell County",20081,NA,"without"
"3542","Kansas","Hodgeman County",20083,NA,"without"
"3543","Kansas","Jackson County",20085,-19.5830096192656,"without"
"3544","Kansas","Jefferson County",20087,-24.3416812980204,"without"
"3545","Kansas","Jewell County",20089,NA,"without"
"3546","Kansas","Johnson County",20091,-23.8027046705153,"without"
"3547","Kansas","Kearny County",20093,NA,"without"
"3548","Kansas","Kingman County",20095,NA,"without"
"3549","Kansas","Kiowa County",20097,NA,"without"
"3550","Kansas","Labette County",20099,-26.153373362994,"without"
"3551","Kansas","Lane County",20101,NA,"without"
"3552","Kansas","Leavenworth County",20103,-25.4044754396076,"without"
"3553","Kansas","Lincoln County",20105,NA,"without"
"3554","Kansas","Linn County",20107,-23.2465800585614,"without"
"3555","Kansas","Logan County",20109,NA,"without"
"3556","Kansas","Lyon County",20111,-24.8012650478866,"without"
"3557","Kansas","Mcpherson County",20113,-24.6001025065628,"without"
"3558","Kansas","Marion County",20115,-23.4710092148347,"without"
"3559","Kansas","Marshall County",20117,NA,"without"
"3560","Kansas","Meade County",20119,NA,"without"
"3561","Kansas","Miami County",20121,-23.3177000926765,"without"
"3562","Kansas","Mitchell County",20123,5.16252593157218,"without"
"3563","Kansas","Montgomery County",20125,-23.5380964231397,"without"
"3564","Kansas","Morris County",20127,7.99971359407436,"without"
"3565","Kansas","Morton County",20129,NA,"without"
"3566","Kansas","Nemaha County",20131,NA,"without"
"3567","Kansas","Neosho County",20133,-23.1430337175953,"without"
"3568","Kansas","Ness County",20135,NA,"without"
"3569","Kansas","Norton County",20137,NA,"without"
"3570","Kansas","Osage County",20139,-23.2991204048439,"without"
"3571","Kansas","Osborne County",20141,NA,"without"
"3572","Kansas","Ottawa County",20143,NA,"without"
"3573","Kansas","Pawnee County",20145,NA,"without"
"3574","Kansas","Phillips County",20147,NA,"without"
"3575","Kansas","Pottawatomie County",20149,-23.8321290523335,"without"
"3576","Kansas","Pratt County",20151,-20.5442774164003,"without"
"3577","Kansas","Rawlins County",20153,NA,"without"
"3578","Kansas","Reno County",20155,-23.8518683110753,"without"
"3579","Kansas","Republic County",20157,NA,"without"
"3580","Kansas","Rice County",20159,NA,"without"
"3581","Kansas","Riley County",20161,-22.1387584376224,"without"
"3582","Kansas","Rooks County",20163,NA,"without"
"3583","Kansas","Rush County",20165,NA,"without"
"3584","Kansas","Russell County",20167,NA,"without"
"3585","Kansas","Saline County",20169,-24.3444784785173,"without"
"3586","Kansas","Scott County",20171,-15.6172745912664,"without"
"3587","Kansas","Sedgwick County",20173,-26.212880134688,"without"
"3588","Kansas","Seward County",20175,-28.5316259052253,"without"
"3589","Kansas","Shawnee County",20177,-25.8521126710285,"without"
"3590","Kansas","Sheridan County",20179,NA,"without"
"3591","Kansas","Sherman County",20181,-21.8776161031947,"without"
"3592","Kansas","Smith County",20183,NA,"without"
"3593","Kansas","Stafford County",20185,NA,"without"
"3594","Kansas","Stanton County",20187,NA,"without"
"3595","Kansas","Stevens County",20189,1.08672603817465,"without"
"3596","Kansas","Sumner County",20191,-22.068169980249,"without"
"3597","Kansas","Thomas County",20193,NA,"without"
"3598","Kansas","Trego County",20195,NA,"without"
"3599","Kansas","Wabaunsee County",20197,NA,"without"
"3600","Kansas","Wallace County",20199,NA,"without"
"3601","Kansas","Washington County",20201,NA,"without"
"3602","Kansas","Wichita County",20203,NA,"without"
"3603","Kansas","Wilson County",20205,-21.9464002665832,"without"
"3604","Kansas","Woodson County",20207,NA,"without"
"3605","Kansas","Wyandotte County",20209,-25.7350590674883,"without"
"3606","Kentucky","Adair County",21001,-25.5079663099215,"without"
"3607","Kentucky","Allen County",21003,-22.1407605897856,"without"
"3608","Kentucky","Anderson County",21005,-22.1789991960334,"without"
"3609","Kentucky","Ballard County",21007,-22.7247363854546,"without"
"3610","Kentucky","Barren County",21009,-23.2497536751915,"without"
"3611","Kentucky","Bath County",21011,-22.3047379675553,"without"
"3612","Kentucky","Bell County",21013,NA,"without"
"3613","Kentucky","Boone County",21015,-25.6332708877712,"without"
"3614","Kentucky","Bourbon County",21017,-21.8807669464403,"without"
"3615","Kentucky","Boyd County",21019,-24.1988444040908,"without"
"3616","Kentucky","Boyle County",21021,-24.2617066158996,"without"
"3617","Kentucky","Bracken County",21023,-23.2497536751915,"without"
"3618","Kentucky","Breathitt County",21025,-8.14324094328251,"without"
"3619","Kentucky","Breckinridge County",21027,-22.8223124222872,"without"
"3620","Kentucky","Bullitt County",21029,-24.4401965451534,"without"
"3621","Kentucky","Butler County",21031,-25.7786641716625,"without"
"3622","Kentucky","Caldwell County",21033,-24.201612503697,"without"
"3623","Kentucky","Calloway County",21035,-23.7309012304596,"without"
"3624","Kentucky","Campbell County",21037,-24.6244076750009,"without"
"3625","Kentucky","Carlisle County",21039,NA,"without"
"3626","Kentucky","Carroll County",21041,-21.2184049587704,"without"
"3627","Kentucky","Carter County",21043,-22.7247363854546,"without"
"3628","Kentucky","Casey County",21045,-20.7008305040384,"without"
"3629","Kentucky","Christian County",21047,-24.6761504849594,"without"
"3630","Kentucky","Clark County",21049,-22.8491356165433,"without"
"3631","Kentucky","Clay County",21051,-20.7008305040384,"without"
"3632","Kentucky","Clinton County",21053,-21.7127834447465,"without"
"3633","Kentucky","Crittenden County",21055,-23.4253312909575,"without"
"3634","Kentucky","Cumberland County",21057,NA,"without"
"3635","Kentucky","Daviess County",21059,-24.6331354385011,"without"
"3636","Kentucky","Edmonson County",21061,-23.0473630870498,"without"
"3637","Kentucky","Elliott County",21063,NA,"without"
"3638","Kentucky","Estill County",21065,NA,"without"
"3639","Kentucky","Fayette County",21067,-23.1383031184985,"without"
"3640","Kentucky","Fleming County",21069,-21.7127834447465,"without"
"3641","Kentucky","Floyd County",21071,-22.4327484876201,"without"
"3642","Kentucky","Franklin County",21073,-23.4991125411001,"without"
"3643","Kentucky","Fulton County",21075,-30.847263844196,"without"
"3644","Kentucky","Gallatin County",21077,-20.7008305040384,"without"
"3645","Kentucky","Garrard County",21079,-20.7008305040384,"without"
"3646","Kentucky","Grant County",21081,-24.0306635349053,"without"
"3647","Kentucky","Graves County",21083,-25.5635790028578,"without"
"3648","Kentucky","Grayson County",21085,-23.3338944607876,"without"
"3649","Kentucky","Green County",21087,-20.7008305040384,"without"
"3650","Kentucky","Greenup County",21089,-24.0624654084805,"without"
"3651","Kentucky","Hancock County",21091,-23.0247030104289,"without"
"3652","Kentucky","Hardin County",21093,-24.2623300603537,"without"
"3653","Kentucky","Harlan County",21095,NA,"without"
"3654","Kentucky","Harrison County",21097,-21.242636398163,"without"
"3655","Kentucky","Hart County",21099,-21.7127834447465,"without"
"3656","Kentucky","Henderson County",21101,-24.310456910275,"without"
"3657","Kentucky","Henry County",21103,-22.4327484876201,"without"
"3658","Kentucky","Hickman County",21105,NA,"without"
"3659","Kentucky","Hopkins County",21107,-25.1691454758242,"without"
"3660","Kentucky","Jackson County",21109,-25.7094511073321,"without"
"3661","Kentucky","Jefferson County",21111,-24.2588563100043,"without"
"3662","Kentucky","Jessamine County",21113,-24.0651200337564,"without"
"3663","Kentucky","Johnson County",21115,-20.7008305040384,"without"
"3664","Kentucky","Kenton County",21117,-24.2172443764899,"without"
"3665","Kentucky","Knott County",21119,-22.3047379675553,"without"
"3666","Kentucky","Knox County",21121,-23.0505124677724,"without"
"3667","Kentucky","Larue County",21123,-22.5561339817963,"without"
"3668","Kentucky","Laurel County",21125,-22.9378697951604,"without"
"3669","Kentucky","Lawrence County",21127,-20.4088426062039,"without"
"3670","Kentucky","Lee County",21129,NA,"without"
"3671","Kentucky","Leslie County",21131,NA,"without"
"3672","Kentucky","Letcher County",21133,-20.7008305040384,"without"
"3673","Kentucky","Lewis County",21135,-9.30452273347878,"without"
"3674","Kentucky","Lincoln County",21137,-22.2987455513236,"without"
"3675","Kentucky","Livingston County",21139,-20.7008305040384,"without"
"3676","Kentucky","Logan County",21141,-22.9503229423521,"without"
"3677","Kentucky","Lyon County",21143,NA,"without"
"3678","Kentucky","Mccracken County",21145,-23.5860750135529,"without"
"3679","Kentucky","Mccreary County",21147,-23.4784896128115,"without"
"3680","Kentucky","Mclean County",21149,-23.3106984920317,"without"
"3681","Kentucky","Madison County",21151,-23.1147445141077,"without"
"3682","Kentucky","Magoffin County",21153,NA,"without"
"3683","Kentucky","Marion County",21155,-24.1535134608898,"without"
"3684","Kentucky","Marshall County",21157,-24.2617066158996,"without"
"3685","Kentucky","Martin County",21159,6.5232606909297,"without"
"3686","Kentucky","Mason County",21161,-20.396036013988,"without"
"3687","Kentucky","Meade County",21163,-21.8787471334243,"without"
"3688","Kentucky","Menifee County",21165,NA,"without"
"3689","Kentucky","Mercer County",21167,-23.414266945096,"without"
"3690","Kentucky","Metcalfe County",21169,NA,"without"
"3691","Kentucky","Monroe County",21171,-22.3047379675553,"without"
"3692","Kentucky","Montgomery County",21173,-22.1579641685385,"without"
"3693","Kentucky","Morgan County",21175,-20.7008305040384,"without"
"3694","Kentucky","Muhlenberg County",21177,-24.9086357966099,"without"
"3695","Kentucky","Nelson County",21179,-22.962365900796,"without"
"3696","Kentucky","Nicholas County",21181,-21.8824297892785,"without"
"3697","Kentucky","Ohio County",21183,-24.8371505462768,"without"
"3698","Kentucky","Oldham County",21185,-24.0224178843112,"without"
"3699","Kentucky","Owen County",21187,NA,"without"
"3700","Kentucky","Owsley County",21189,NA,"without"
"3701","Kentucky","Pendleton County",21191,-23.0505124677724,"without"
"3702","Kentucky","Perry County",21193,-22.7247363854546,"without"
"3703","Kentucky","Pike County",21195,-22.5954257285101,"without"
"3704","Kentucky","Powell County",21197,-20.4088426062039,"without"
"3705","Kentucky","Pulaski County",21199,-23.509074404166,"without"
"3706","Kentucky","Robertson County",21201,NA,"without"
"3707","Kentucky","Rockcastle County",21203,-23.9096246058625,"without"
"3708","Kentucky","Rowan County",21205,-21.7127834447465,"without"
"3709","Kentucky","Russell County",21207,-23.6411668537015,"without"
"3710","Kentucky","Scott County",21209,-24.3603948851224,"without"
"3711","Kentucky","Shelby County",21211,-23.8604280740746,"without"
"3712","Kentucky","Simpson County",21213,-23.4556698351999,"without"
"3713","Kentucky","Spencer County",21215,-23.1222790472615,"without"
"3714","Kentucky","Taylor County",21217,-22.5561339817963,"without"
"3715","Kentucky","Todd County",21219,-23.9086454310721,"without"
"3716","Kentucky","Trigg County",21221,-22.7247363854546,"without"
"3717","Kentucky","Trimble County",21223,-21.7127834447465,"without"
"3718","Kentucky","Union County",21225,-23.2423108401866,"without"
"3719","Kentucky","Warren County",21227,-25.1672172781168,"without"
"3720","Kentucky","Washington County",21229,-21.8103594815791,"without"
"3721","Kentucky","Wayne County",21231,-22.411933619891,"without"
"3722","Kentucky","Webster County",21233,-23.9511228727482,"without"
"3723","Kentucky","Whitley County",21235,-23.7366893261627,"without"
"3724","Kentucky","Wolfe County",21237,NA,"without"
"3725","Kentucky","Woodford County",21239,-24.184373264503,"without"
"3726","Louisiana","Acadia County",22001,-25.2588611167507,"without"
"3727","Louisiana","Allen County",22003,-20.8001392500444,"without"
"3728","Louisiana","Ascension County",22005,-25.8229388959312,"without"
"3729","Louisiana","Assumption County",22007,-26.3185057353648,"without"
"3730","Louisiana","Avoyelles County",22009,-22.5195176639919,"without"
"3731","Louisiana","Beauregard County",22011,-23.7699211807425,"without"
"3732","Louisiana","Bienville County",22013,-26.1577175218157,"without"
"3733","Louisiana","Bossier County",22015,-24.2105477606987,"without"
"3734","Louisiana","Caddo County",22017,-23.7125340071984,"without"
"3735","Louisiana","Calcasieu County",22019,-22.7342412145798,"without"
"3736","Louisiana","Caldwell County",22021,-26.5507490158656,"without"
"3737","Louisiana","Cameron County",22023,-21.921292904496,"without"
"3738","Louisiana","Catahoula County",22025,-25.1536440124047,"without"
"3739","Louisiana","Claiborne County",22027,-25.2766891461534,"without"
"3740","Louisiana","Concordia County",22029,-25.5138753483324,"without"
"3741","Louisiana","De Soto County",22031,-26.4591461044667,"without"
"3742","Louisiana","East Baton Rouge County",22033,-23.117134400734,"without"
"3743","Louisiana","East Carroll County",22035,NA,"without"
"3744","Louisiana","East Feliciana County",22037,-25.6873013973289,"without"
"3745","Louisiana","Evangeline County",22039,-24.005607895183,"without"
"3746","Louisiana","Franklin County",22041,-24.7689725750426,"without"
"3747","Louisiana","Grant County",22043,-23.3534961674496,"without"
"3748","Louisiana","Iberia County",22045,-24.4424424796132,"without"
"3749","Louisiana","Iberville County",22047,-25.7962060702712,"without"
"3750","Louisiana","Jackson County",22049,-25.0275620850047,"without"
"3751","Louisiana","Jefferson County",22051,-22.5723603349021,"without"
"3752","Louisiana","Jefferson Davis County",22053,-23.9773930509508,"without"
"3753","Louisiana","Lafayette County",22055,-22.284487190674,"without"
"3754","Louisiana","Lafourche County",22057,-25.5093069820233,"without"
"3755","Louisiana","La Salle County",22059,-25.5858724216002,"without"
"3756","Louisiana","Lincoln County",22061,-16.0192488051923,"without"
"3757","Louisiana","Livingston County",22063,-25.4544789292114,"without"
"3758","Louisiana","Madison County",22065,-18.6528899756822,"without"
"3759","Louisiana","Morehouse County",22067,-24.0534556066925,"without"
"3760","Louisiana","Natchitoches County",22069,-25.498954006812,"without"
"3761","Louisiana","Orleans County",22071,-19.1202348082404,"without"
"3762","Louisiana","Ouachita County",22073,-24.9973529659226,"without"
"3763","Louisiana","Plaquemines County",22075,-25.0548484838487,"without"
"3764","Louisiana","Pointe Coupee County",22077,-25.5287032295853,"without"
"3765","Louisiana","Rapides County",22079,-24.5368698829122,"without"
"3766","Louisiana","Red River County",22081,-24.8845512964749,"without"
"3767","Louisiana","Richland County",22083,-25.2096207056531,"without"
"3768","Louisiana","Sabine County",22085,-25.987199597952,"without"
"3769","Louisiana","St Bernard County",22087,-22.9348003643396,"without"
"3770","Louisiana","St Charles County",22089,-25.2228555835897,"without"
"3771","Louisiana","St Helena County",22091,-27.1798940979885,"without"
"3772","Louisiana","St James County",22093,-25.6899679598193,"without"
"3773","Louisiana","St John The Baptist County",22095,-23.6581048994429,"without"
"3774","Louisiana","St Landry County",22097,-25.2292988434155,"without"
"3775","Louisiana","St Martin:north County",22099,-24.7222660173761,"without"
"3776","Louisiana","St Martin:south County",22099,-24.7222660173761,"without"
"3777","Louisiana","St Mary County",22101,-23.7665155834397,"without"
"3778","Louisiana","St Tammany County",22103,-23.2963480552972,"without"
"3779","Louisiana","Tangipahoa County",22105,-24.5232431813589,"without"
"3780","Louisiana","Tensas County",22107,NA,"without"
"3781","Louisiana","Terrebonne County",22109,-23.9628748002885,"without"
"3782","Louisiana","Union County",22111,-25.5064334452515,"without"
"3783","Louisiana","Vermilion County",22113,-25.2859126074681,"without"
"3784","Louisiana","Vernon County",22115,-23.4490791983253,"without"
"3785","Louisiana","Washington County",22117,-24.6736276527474,"without"
"3786","Louisiana","Webster County",22119,-22.2551683541681,"without"
"3787","Louisiana","West Baton Rouge County",22121,-23.6851452239682,"without"
"3788","Louisiana","West Carroll County",22123,-23.1367629384615,"without"
"3789","Louisiana","West Feliciana County",22125,-23.3444531658403,"without"
"3790","Louisiana","Winn County",22127,-25.6421221146005,"without"
"3791","Maine","Androscoggin County",23001,-15.4297026048257,"without"
"3792","Maine","Aroostook County",23003,-14.3932377837514,"without"
"3793","Maine","Cumberland County",23005,-15.028780505267,"without"
"3794","Maine","Franklin County",23007,-14.9331948928848,"without"
"3795","Maine","Hancock County",23009,-13.8753754495211,"without"
"3796","Maine","Kennebec County",23011,-16.7535988695058,"without"
"3797","Maine","Knox County",23013,-14.185615589745,"without"
"3798","Maine","Lincoln County",23015,-13.3421729744357,"without"
"3799","Maine","Oxford County",23017,-14.2155419203238,"without"
"3800","Maine","Penobscot County",23019,-16.4448969515058,"without"
"3801","Maine","Piscataquis County",23021,-14.046164342344,"without"
"3802","Maine","Sagadahoc County",23023,-15.056120950072,"without"
"3803","Maine","Somerset County",23025,-17.8586916307396,"without"
"3804","Maine","Waldo County",23027,-16.3707168210838,"without"
"3805","Maine","Washington County",23029,-13.0608065283138,"without"
"3806","Maine","York County",23031,-15.7709818328903,"without"
"3807","Maryland","Allegany County",24001,-24.3067338940646,"without"
"3808","Maryland","Anne Arundel County",24003,-25.8144208531994,"without"
"3809","Maryland","Baltimore County",24005,-26.0242751067754,"without"
"3810","Maryland","Calvert County",24009,-25.9101324225175,"without"
"3811","Maryland","Caroline County",24011,-25.3138824682809,"without"
"3812","Maryland","Carroll County",24013,-25.1176388700624,"without"
"3813","Maryland","Cecil County",24015,-25.6167202235309,"without"
"3814","Maryland","Charles County",24017,-26.4205142746412,"without"
"3815","Maryland","Dorchester County",24019,-24.3050415980663,"without"
"3816","Maryland","Frederick County",24021,-26.381592802205,"without"
"3817","Maryland","Garrett County",24023,-20.0181043036445,"without"
"3818","Maryland","Harford County",24025,-26.0178903127592,"without"
"3819","Maryland","Howard County",24027,-25.678866954786,"without"
